Day,Word,Mean
23,credit B to A,B를 A의 공으로 믿다
23,intentionally,"고의로, 의도적으로"
23,meanwhile,"그동안에, 한편에"
23,unused,사용하지 않은
23,be tired of,~에 싫증이 나다
23,charitable,자선의
23,course of study,교육과정
23,depressed,낙담한
23,extra pay,추가 급여
23,featured speaker,특별 연사
23,generous,관대한
23,laugh away,~을 웃음으로 넘기다
23,merit,장점
23,night shift,야간 근무
23,occupational safety and health,직장 안전 및 건강
23,overtime allowance,초과 근무 수당
23,overtime rate,초과 근무 수당
23,paid vacation,유급 휴가
23,pay increase,임금 인상
23,pension,연금
23,poorly paid,박봉의
23,preservation area,보호구역
23,reference number,조회번호
23,regional allowance,특별 근무지 수당
23,regular working hours,정규 근무 시간
23,retirement party,은퇴 기념 파티
23,retirement plan,퇴직 연금 제도
23,salary and benefits,급여와 복리 후생
23,sheltered housing,보호 시설
23,sick leave,병가
23,strong-willed,"의지가 강한, 완고한"
23,time-off,"결석, 휴가"
23,welfare,복지
23,work environment,작업 환경
23,working condition,근무 조건
23,get reimbursed for,~을 환급받다
23,hearty,"마음에서 우러난, 풍부한"
23,kindhearted,친절한
23,knock off,업무를 마치다
23,maternity leave,출산 휴가
23,misuse,오용
23,nursery,"유아원, 놀이방, 보육"
23,nursing,"간호, 간호학"
23,chronological,"시간 순의, 연대 순의"
23,exhibitor,출품자
23,flatter,아첨하다
23,give in,"굴복하다, 양보하다"
23,second,"찬성하다, 지지하다"
23,citation,"인용구, 인용"
23,commemorate,기념하다
23,conjunction,"연합, 공동"
23,cut benefits,"복리 후생을 줄이다, 수당을 줄이다"
23,discriminate,차별하다
23,distort,왜곡하다
23,flextime,자율 근무 시간제
23,fringe benefits,부가 급부
23,goodwill,호의
23,labor costs,인건비
23,labor dispute,노동 쟁의
23,off-peak,"한산할 떄의, 비수기의"
23,pique,"화, 불쾌"
23,sabotage,방해 행위
23,salary review,연봉 심사
23,severance pay,퇴직금
23,spry,"기운찬, 활발한"
23,straightforward,"정직한, 간단한"
23,yearn,열망하다
24,appoint,"임명하다, 지명하다"
24,appraisal,평가
24,appriase,~을 평가하다
24,performance appraisals,"실적 평가, 고과"
24,promotion,"승진, 진급, 판촉"
24,promotional,"홍보의, 판촉의"
24,demote,"감동시키다, 강등시키다"
24,skilled,"숙련된, 노련한"
24,be skilled at,"~에 노련하다, 능숙하다"
24,radically,"완전히, 철저히"
24,radical,"철저한, 근본적인"
24,meal preference,선호 메뉴
24,transfer,"보내다, 전근시키다, 전근, 이전"
24,transfer A to B,A를 B로 보내다
24,award,"상, 수여하다"
24,mandatory,의무적인
24,performance,"실적, 성과, 공연, 연주"
24,performer,연주자
24,execution,"연주, 연기"
24,performance review,실적 평가
24,search,"찾다, 수색"
24,inexperienced,"경험없는, 미숙한"
24,early,"시기상조의, 조기의, 일찍"
24,previous,"앞의, 이전의"
24,designate,"지명하다, 지정하다"
24,designation,"지명, 지정"
24,executive,"경영의 ,관리의"
24,dedication to,~에 대한 헌신
24,congratulate,축하하다
24,congratulate A on B,A에게 B에 대해 축하하다
24,dismiss,"해임하다, 해고하다"
24,dismissal,해고
24,independence,독립성
24,praise,"칭찬, 칭찬하다"
24,deliberation,"토의, 심의"
24,leadership,"리더십, 지도력"
24,retire,"퇴직하다, 은퇴하다"
24,retirement,"퇴직, 은퇴"
24,nomination,"임명, 지명"
24,nominee,지명된 사람
24,reorganize,"재편성하다, 재조직하다"
24,reorganization,재편성
24,restructuring,재편성
24,serve,"일하다, 근무하다"
24,serve as,~로서 일하다
24,resignation,"사임, 사직, 사직서"
24,strictly,엄격히
24,serverly,"심하게, 엄하게"
24,strictly limited,엄격히 제한된
24,strictly prohibited,엄격히 금지된
24,accept an award,상을 받다
24,anniversary celebration,기념일 축하 행사
24,fire,해고하다
24,flash,번쩍임
24,go downstairs,아래층으로 내려가다
24,greenhouse,온실
24,gymnasium,체육관
24,job title,직함
24,knob,손잡이
24,ladder,사다리
24,lengthy,"긴, 오랜"
24,move around,돌아다니다
24,point at,~을 가리키다
24,scatter,흩뿌리다
24,send out,배부하다
24,yell,소리치다
24,helping,도움의
24,hopeful,"희망에 찬, 기대하는"
24,level,"지위, 수준"
24,resign,"사직하다, 물러나다"
24,role,역할
24,safeguard,"예방 수단, 안전장치"
24,throughout the day,하루 종일
24,arm in arm,"팔짱을 끼고, 제휴하여"
24,experienced employee,경력직원
24,face away from,~으로부터 고개를 돌리다
24,fill in for,"~를 대신하다, ~의 일을 대신 봐주다"
24,get a promotion,승진하다
24,give A an advance,A에게 가불해주다
24,kneel,무릎을 꿇다
24,language acquisition,언어 습득
24,move over one seat,자리를 한 칸 옮기다
24,move up,승진하다
24,newly arrived,새로 부임한
24,obviously qualified,명백히 자격을 갖춘
24,pavilion,전시관
24,personnel management,인사관리
24,rear,뒤
24,regional director,지사장
24,reposition,~의 위치를 바꾸다
24,retiree,퇴직자
24,senior executive,고위 간부
24,spare key,여분의 열쇠
24,take early retirement,조기 퇴직하다
24,take note,주목하다
24,take one's place,~의 자리를 차지하다
24,take over,인수하다
24,admired,존경받는
24,elect,선출하다
24,incompetent,무능한
24,knowledgeable,아는 것이 많은
24,namely,"즉, 다시말해"
24,nearby,인근의
24,put in for,~을 신청하다
24,recommendable,추천할 수 있는
24,specially,특별히
24,stand in for,"~의 대리를 맡다, ~를 대신하다"
24,tech-savvy,최신 기술을 잘 아는
24,undoubtedly,"의심할 여지 없이, 틀림없이"
24,aspire to,~을 갈망하다
24,empower,~에게 권한을 부여하다
24,go forward,앞으로 나아가다
24,heighten,높이다
24,immigrant,이주자
24,initiative,"계획, 진취성"
24,inter-department,부서 간의
24,job cutback,인력 감축
24,lay off,해고하다
24,named representative,지명된 대표자
24,new appointment,새로 임명함
24,official title,공식 직함
24,on the recommendation of,~의 추천으로
24,pass up,"거절하다, 포기하다"
24,preach,"설교하다, 충고하다"
24,predecessor,전임자
24,provincial,지방의
24,push back,연기하다
24,ritual,"행사, 반드시 지키는 일"
24,run for,~에 입후보하다
24,speck,작은 얼룩
24,turn away,내쫓다
24,underestimate,과소평가하다
24,understaffed,인원부족의
24,plunge,떨어지다
24,salute,"경례하다, 인사하다"
24,scheme,계획
24,cordially,"진심으로, 성심성의껏"
24,delicate,"민감한, 세심한 주의가 필요한"
24,irreversible,되돌릴 수 없는
24,lingering,"오래끄는, 오래가는"
24,lose oneself in,~에 몰두하다
24,perpetual,끊임없이 계속되는
24,tolerant,"관대한, 아량 있는"
24,degrade,떨어뜨리다
24,deploy,배치하다
24,dignitary,고위인사
24,disorient,혼란스럽게하다
24,extraordinary feat,놀랄만한 업적
24,forage,찾아다니다
24,gratis,무료로
24,hurdle,"곤란한 문제, 장애"
24,immensity,"광대함, 엄청난 크기"
24,in defiance of,~에 반항하여
24,in one's grasp,~의 수중에
24,incumbent,현직의
24,miscellaneous,다양한
24,reinstate,복직시키다
24,scuff,마모시키다
24,shred,갈기갈기 찢다
24,underpass,지하도
24,unwind,풀다
24,upbeat,낙관적인
25,congestion,"체증, 혼잡"
25,congest,혼잡하게 하다
25,traffic jam,교통 체증
25,alleviate,완화하다
25,alleviation,"경감, 완화"
25,exacerbate,악화시키다
25,alleviate congestion,교통 체증을 완화하다
25,alleviate concern,고민을 완화하다
25,divert,"우회시키다, 다른 곳으로 돌리다"
25,diversion,전환
25,detour,우회
25,fuel,연료
25,malfunction,"오작동, 기능 불량, 제대로 작동하지 않다"
25,permit,"허락하다, 허가증"
25,permissive,허가하는
25,permissibly,"허용되어, 무방하여"
25,transportation,"교통, 운송수단"
25,opportunity,기회
25,opportunity to do,~할 기회
25,clearly,명확히
25,clear,"명백한, 완전히, 치우다, 비우다, 내보내다, 통과하다"
25,evidently,"분명히, 명백히"
25,be clearly displayed,명확히 제시되다
25,speak clearly,명확하게 말하다
25,ongoing,계속 진행 중인
25,detailed,상세한
25,detailed information,상세한 정보
25,explain in detail,상세히 설명하다
25,know in detail,상세히 알다
25,alternative,"대안, 대체, 다른, 대신의"
25,alternatively,"그 대신에, 그렇지 않으면"
25,alternate,번갈아 일어나다
25,alternation,교대
25,a feasible alternative to,~에 대한 현실성 있는 대안
25,obtain,"획득하다, 얻다"
25,obtainable,입수할 수 있는
25,secure,"확보하다, 얻어내다, 지키다, 고정시키다, 안전한, 튼튼한"
25,designated,지정된
25,appointed,"지정된, 정해진"
25,designated spots,지정된 장소
25,designated hotels,지정된 호텔
25,intersection,"교차로, 교차지점"
25,equip A with B,A에게 B를 갖추어 주다
25,be equipped with,~이 갖추어져 있다
25,commute,"통근하다, 통근"
25,downtown,"시내에서, 도심지로, 시내"
25,automotive,자동차의
25,closure,폐쇄
25,vehicle,"차량, 운송수단"
25,platform,승강장
25,transit,"교통, 수송"
25,public transit,대중교통
25,fare,교통 요금
25,at one's expense,"~의 부담으로, ~의 비용으로"
25,travel expenses,여행 경비
25,expense receipts,지출 영수증
25,outstanding expenses,미결제 비용
25,trust,"신뢰, 믿다"
25,trusting,잘 믿는
25,trustful,믿음직하게 여기는
25,head,"나아가다, 향하게 하다"
25,tariff,관세
25,pass,"지나가다, 통과하다"
25,passable,"쓸 만한, 통행할 수 있는"
25,passage,"통로, 통행"
25,securely,단단하게
25,insecurely,"불안하게, 위태롭게"
25,securely fastened,단단하게 조여진
25,securely attached,단단하게 부착된
25,securely anchored,단단하게 정박된
25,prominently,"눈에 잘 띄게, 두드러지게"
25,prominent,현저한
25,noticeably,두드러지게
25,explicitly,"명백히, 명시적으로"
25,reserved parking,지정 주차
25,preserved,보존된
25,average,"평균치, 평균"
25,collision,충돌
25,tow,견인하다
25,reverse,"뒤의, 반대의, 반대, 반대로하다, 번복하다"
25,obstruct,"가리다, 차단하다, 막다"
25,obstruction,"방해, 방해물"
25,obstructive,방해하는
25,bus stop,버스 정류장
25,busy street,붐비는 거리
25,cab,택시
25,car rental,자동차 대여
25,crosswalk,횡단보도
25,free parking,무료 주차
25,gas station,주유소
25,hang,"걸다, 걸리다"
25,heavy traffic,교통 혼잡
25,highway,고속도로
25,on foot,"걸어서, 도보로"
25,path,"통행료, 경로"
25,subway station,지하철역
25,tour bus,관광버스
25,traffic light,교통 신호
25,wash the car,세차하다
25,wheel,바퀴
25,access to,~에의 접근
25,cite,언급하다
25,hood,"보닛, 덮개"
25,inside,"~의 안에, 이내에"
25,route,노선
25,sharp,"뾰족한, 예리한"
25,across the street,길을 가로질러
25,around the corner,"길모퉁이에, 임박한, 매우 가까이에 있는"
25,be closed to traffic,왕래를 금하다
25,be held up in traffic,교통 체증에 걸리다
25,be lined with,줄지어 있다
25,broadcast,"방송하다, 방송"
25,bypass,우회로
25,carpool,승용차 함께 타기를 하다
25,come to a standstill,"멈추다, 정지하다"
25,commuter,통근자
25,cross the street,길을 건너다
25,direct traffic,교통정리를 하다
25,driveway,"차도, 진입로"
25,driving direction,주행 방향
25,footrest,발받침
25,footstool,발받침
25,get a ride,차를 얻어 타다
25,get lost,길을 잃다
25,get to,~에 도착하다
25,give A a ride,A를 태워주다
25,have a flat tire,타이어에 바람이 빠지다
25,headlight,전조등
25,land at the dock,부두에 정박하다
25,lane,차선
25,lean over the railing,난간 위로 기대다
25,license plate number,차량 번호
25,lock the key in the car,열쇠를 차 안에 두고 잠그다
25,make a stop,정지하다
25,make a transfer,"갈아타다, 바꾸다"
25,march,행진하다
25,mileage,주행 거리
25,navigation,"항해, 운항"
25,one-way ticket,편도 차표
25,parking garage,차고
25,pathway,통행료
25,push one's way through,~을 뚫고 지나가다
25,ride away,타고가다
25,road sign,도로 표지
25,roadwork,도로 공사
25,road construction,도로 공사
25,shortcut,"지름길, 단축키"
25,stop at a light,신호등에서 정지하다
25,storage compartment,짐 싣는 곳
25,street sign,도로 표지판
25,toll price,통행료
25,walk through,~을 통과해 걷다
25,walking distance,걸어서 갈 수 있는 거리
25,walkway,통로
25,windshield,바람막이 창
25,creation,창조
25,motivate,"동기부여하다, 자극하다"
25,normal,"정상, 표준"
25,still,"조용한, 정지한, 여전히"
25,traffic signal,교통 신호
25,valuable,"소중한, 귀중한"
25,at full speed,전속력으로
25,clear A from B,A를 B에서 치우다
25,collide,충돌하다
25,congested,"붐비는, 혼잡한"
25,encounter,"만나다, 부닥치다"
25,move forward,앞으로 나아가다
25,principal,"주요한, 주된"
25,public transportation,대중교통
25,standing room,입석
25,steering wheel,핸들
25,be towed away,견인되다
25,bicycle rack,자전거 보관대
25,carriage,"차량, 객차"
25,fuel-efficient,"연료, 효율이 높은"
25,navigate,길을 찾다
25,overnight express,심야 고속
25,pass by,지나가다
25,passerby,행인
25,pave,포장하다
25,pedestrian,보행자
25,pull into,서다
25,sidewalk,보도
25,specialist,"전문가, 전공자"
25,spoke,바퀴살 (바퀴의 림과 허브 연결 부품)
25,streetcar,전차
25,towing service,견인 서비스
25,wagon,화물 기차
25,bear,~을 몸에 지니다
25,inconveniently,불편하게
25,opposition,"반대, 대항"
25,ridership,"이용자 수, 승객 수"
25,surround,"둘러싸다, 에워싸다"
25,compact car,소형차
25,conform to,"부합하다, 따르다"
25,drawbridge,도개교
25,give off,방출하다
25,gratuity,"팁, 봉사료"
25,ramp,경사로
25,refurbish,개조하다
26,delinquent,"연체된, 미불의"
26,delinquency,"체납, 미불"
26,delinquently,지불 기일이 넘어서
26,overdue,기한이 지난
26,overdated,구식의
26,regrettably,유감스럽게도
26,regret,"후회하다, 유감이다"
26,regrettable,유감스러운
26,regretfullyt,"애석한 듯, 유감스럽게도"
26,deposit,"입금하다, 예금하다, 예금"
26,withdraw,인출하다
26,investigation,조사
26,investigative,조사의
26,conduct an investigation,조사하다
26,under investigation,조사 중인
26,take ~into account,~을 고려하다
26,on account of,~때문에
26,account for,"밝히다, 차지하다"
26,back account,은행 예금 계좌
26,account number,계좌 번호
26,checking account,당좌 예금 계좌
26,savings account,보통 예금 계좌
26,statement,"명세서, 설명서"
26,amount,"액수, 양, 총계가 ~에 이르다"
26,withdrawal,인출
26,previously,이전에
26,earlier,이전에
26,due,"만기가 된, ~에게 마땅히 지급되어야 할"
26,due to,"~때문에, ~로 인해"
26,receive,"받다, 수취하다"
26,expected,예상되는
26,expectedly,예상한 바와 같이
26,expect A to do,A가 ~할 것을 예상하다
26,be expected to do,~할 것으로 예상되다
26,certificate,"증명서, 증서"
26,certify,"증명하다, 보증하다"
26,document,"서류, 문서, 기록하다, 문서를 작성하다"
26,documentary,기록물
26,documentation,증거 자료
26,spending,"소비, 지출"
26,spend,소비하다
26,successfully,성공적으로
26,bill,"~에게 청구서를 보내다, 청구서, 계산서"
26,check,계산서
26,pleasure,"즐거움, 기쁨, 영광"
26,please,"즐겁게 하다, 기쁘게 하다"
26,pleasant,"싹싹한, 즐거운"
26,study,"연구, 연구하다"
26,some studies indicate that~,연구 결과는 ~을 나타내고 있다
26,some studies suggest that~,연구 결과는 ~을 나타내고 있다
26,lower,줄이다
26,lower the price,가격을 낮추다
26,the lower price,더 낮은 가격
26,transaction,"거래, 업무"
26,transact,행하다
26,double,"두 배로 만들다, 두 배의"
26,identity,"신원, 정체"
26,dissatisfaction,"불만, 불평"
26,dissatisfy,불만을 느끼게 하다
26,in common,"공통으로, 공동으로"
26,commonly,"흔히, 보통"
26,interest in,~에 대한 관심/흥미
26,in one's best interest,~의 최대 이익을 도모하여
26,in the interest of,~을 위하여
26,a vested interest,기득권
26,rejection,"거절, 거부"
26,relation,관계
26,related,관련된
26,in attentive,"주의를 기울이지 않는, 신경쓰지 않는"
26,convert,"전환하다, 변환하다"
26,convert A into B,A를 B로 전환하다
26,heavily,"몹시, 상하게"
26,heavy,"무거운, 격렬한"
26,heavily rely on,~에 지나치게 의존하다
26,rain heavily,비가 매우 많이 오다
26,loan,"대출, 대출금"
26,unexpected,예기치 않은
26,unexpectedly,뜻밖에
26,cash,"현금으로 바꾸다, 현금"
26,mortgage,대출
26,payable,지불해야 하는
26,payable to ~,~에게 지불해야 하는
26,account payable,"지급 계정, 외상 매입금"
26,personal,개인의
26,personality,"성격, 개성"
26,personify,"의인화하다, ~을 전형적으로 보여주다"
26,personally,"친히, 몸소"
26,personal check,개인 수표
26,personal belongings,개인 물품
26,personally welcome,친히 환영하다
26,practice,"관행, 관례, 연습하다, 실습하다"
26,at the earliest,아무리 빨라도
26,at the same time,동시에
26,at this point,이 시점에서
26,audition,심사
26,automatic payment,자동 납부
26,banker,은행원
26,banking,"은행 업무, 은행업"
26,be used to ~ing,~에 익숙하다
26,by the end of the year,연말까지
26,by this time,지금쯤
26,clerk,"사원, 점원"
26,cozy,아늑한
26,credit card number,신용 카드 번호
26,float,물에 뜨다
26,for a short time,잠깐 동안
26,gesture,몸짓
26,next to,~의 옆에
26,password,비밀번호
26,evening news,저녁 뉴스
26,generously,관대하게
26,in addition,게다가
26,in addition to,~에 더하여
26,in short,요컨데
26,thankful,"고맙게 생각하는, 감사하는"
26,unnecessary,불필요한
26,useful,유용한
26,awfully,"대단히, 정말"
26,bank loan,은행 대출금
26,bank teller,은행 출납원
26,be amazed at,~에 놀라다
26,be caught in,"~에 붙잡히다, ~에 걸리다"
26,be spread out,펼쳐져 있다
26,every other day,"격일로, 이틀에 한 번"
26,flawed,결함이 있는
26,foreign currency,외화
26,gaze into,~을 뚫어지게 보다
26,get a loan,대출을 받다
26,give out,나눠주다
26,glance at,~을 힐끗 보다
26,go wrong with,~이 잘못되다
26,hang out,시간을 보내다
26,have around,~을 가지고 다니다
26,if possible,가능하다면
26,if you insist,굳이 원하신다면
26,I'll bet,장담하건대
26,pay off,"빚을 다 갚다, 이익이 되다"
26,perhaps,"아마, 어쩌면"
26,put in,"예금하다, 투자하다"
26,savings,저축
26,short term deposit,단기 예금
26,the following day,그 다음날
26,until the first of next month,다음 달 1일까지
26,across form,~의 바로 맞은편에
26,alarming,"걱정스러운, 두려운"
26,anymore,"이제는, 더 이상은"
26,at a time,"한 번에, 동시에"
26,indeed,"실로, 정말"
26,otherwise,"다르게, 달리, 만약 그렇지 않으면"
26,owing to,~로 인하여
26,partial,"부분적인, 편파적인"
26,pay out,"지불하다, 치르다"
26,receptive,수용적인
26,simplify,간소화하다
26,someday,"언젠가, 머지 않아"
26,twofold,"두 배로, 이중으로, 두 배의 "
26,bank account,계좌
26,be highly regarded,높이 평가되다
26,be of particular interest to,~가 특별히 관심을 가질만 하다
26,billing information,청구서 정보
26,credit,신용
26,creditor,채권자
26,currency,통화
26,debit card,직불카드
26,debt,빚
26,expiration date,만기일
26,financial history,신용 거래 실적
26,for the sake of,~을 위하여
26,forge,위조하다
26,forgery,위조
26,forthcoming,다가오는
26,midtown,중간 지대
26,owe,빚지고 있다
26,paid with,지불된
26,PIN,개인 식별 번호
26,pop up,불쑥 나타나다
26,public holiday,공휴일
26,reluctant,마음이 내키지 않는
26,requisition,"요구, 요구서"
26,scrutinize,세밀히 조사하다
26,sustain,지속하다
26,be held up,"잡히다, 지연되다"
26,crash,"폭락, 추락, 충돌"
26,make a withdrawal,돈을 인출하다
26,on loan,대부하여
26,overdrawn,잔액이 부족한
26,take out a loan,융자를 받다
26,take out insurance on,~에 보험을 들다
26,accrue,"축적하다, 모으다"
26,credible,"신용할 수 있는, 확실한"
26,curb,"억제하다, 억제, 구속"
26,redemption,구원
26,remit,"송금하다, 면제해주다"
26,secured,보증된
26,belatedly,뒤늦게
26,bounce,부도가 나 되돌아오다
26,cluster,"무리, 집단"
26,collateral,"담보, 저당물"
26,confiscate,"압수하다, 몰수하다"
26,contender,"도전자, 경쟁자"
26,counterfeit,"가짜, 모조품"
26,credit money to one's account,~의 계좌에 돈을 입금하다
26,deposit slip,예금 전표
26,deterrent,"제지하는 것, 방해물"
26,direct deposit,은행 자동 이체
26,draw a check,수표를 발행하다
26,fortnight,2주간
26,on standby,대기 중인
26,spurious,"허위의, 잘못된"
26,trust company,"신탁 회사, 신탁 은행"
26,trustee,"피 신탁인, 수탁자"
26,wire money to,~에게 송금하다
26,wire transfer,전신 송금
27,investment,"투자, 투자금"
27,investor,투자자
27,inherently,본질적으로
27,inherent,"고유의, 타고난"
27,essentially,본질적으로
27,predictable,예견할 수 있는
27,in the foreseeable future,"당분간, 가까운 장래에"
27,innate,타고난
27,innately,선천적으로
27,on behalf of,~을 대신해서
27,lease,"임대차 (계약), 임대하다, 임차하다"
27,sponsor,"후원하다, 후원자"
27,sponsorship,"후원, 협찬"
27,support,"후원, 원조, 지지, 지원하다, 후원하다, 유지하다"
27,supporter,지지자
27,supportive,"도와주는, 힘을 주는"
27,aid,"원조, 도움, 돕다"
27,oppose,반대하다
27,for one's continued support,~의 지속적으로 성원에 대해
27,distribution,"분배, 배급"
27,consider,고려하다
27,nearly,"거의, 대략"
27,near,"가까이, 가까운"
27,almost,거의
27,consent of,~의 동의
27,dissent,"이의, 반대"
27,gratitude,"고마움, 감사"
27,consult the manual,설명서를 참조하다
27,advice,"조언, 충고"
27,evident,"분명한, 명백한"
27,cautiously,조심스럽게
27,cautiously optimistic,조심스럽게 낙관하는
27,reenter the market cautiously,조심스럽게 시장에 재진출하다
27,insight,"식견, 통찰력"
27,possible,"가능한, 있음 직한"
27,possibly,"혹시, 아마"
27,in any way possible,가능한 어떻게든
27,speculation,추측
27,speculate,추측하다
27,widespread speculation,널리 퍼져있는
27,growing speculation,증가하는 추측
27,sole,하나뿐인
27,entrepreneur,사업가
27,eventually,"결국, 마침내"
27,eventual,최후의
27,finally,"결국, 마침내"
27,ultimately,"결국, 마침내"
27,shareholder,주주
27,stability,"안정, 안전성"
27,stable,안정된
27,stabilize,안정시키다
27,bond,채권
27,depreciation,"가치 하락, 화폐가치 하락"
27,depreciate,가치를 떨어뜨리다
27,increasing amount of information,증가하는 정보량
27,increasing market pressure,증가하는 시장 압력
27,prevalent,"유행하고 있는, 널리 펀진"
27,prevalence,널리 퍼짐
27,widespread,널리 보급된
27,popular,"인기있는, 대중적인"
27,rapid,"빠른, 신속한"
27,rapidity,"급속, 신속"
27,rapid rate,빠른 속도
27,rapid increase/decline,빠른 증가/감소
27,unprecedented,전례 없는
27,yield,"(이윤을) 가져오다, 산출하다, 생산량, 이윤"
27,challenge,"도전, 도전하다"
27,compact,소형의
27,data,자료
27,distance,거리
27,elementary,"기본이 되는, 초보의"
27,extra,추가의
27,joint,공동의
27,listen to,~을 듣다
27,mentor,조언자
27,relaxing,긴장을 풀어주는
27,rental car,임대 자동차
27,soon,곧
27,biased,편향된
27,goal,목표
27,lose,분실하다
27,owner,"주인, 소유주"
27,risky,위험한
27,somewhat,"다소, 얼마간"
27,tight,"단단한, 꽉 조여 있는"
27,truly,"정말로, 진심으로"
27,wait,"기다리다, 기다림"
27,worry,걱정하다
27,at one's disposal,"~의 마음대로, ~뜻대로"
27,be reluctant to do,~하기를 꺼리다
27,believe it or not,믿거나 말거나
27,blame A on B,A를 B의 탓으로 돌리다
27,call an urgent meeting,비상 회의를 소집하다
27,call for some assistance,도움을 청하다
27,circumstances,"상황, 환경"
27,cutback,삭감
27,emergency evacuation,비상 대피
27,festive,축제의
27,frustrate,좌절시키다
27,get rid of,~을 제거하다
27,get it a try,시도하다
27,have reason to do,~할 이유가 있다
27,hazardous,위험한
27,in private,비밀리에
27,in the distant past,훨씬 이전에
27,intake,섭취
27,leaky,새는
27,look for,~을 찾다
27,organize a picnic,소품을 준비하다
27,pair up with,~와 짝이 되다
27,reflection,"(이미지) 상, 반영"
27,self esteem,자부심
27,show off,과시하다
27,sponsored by,~의 후원을 받은
27,stock market,주식 시장
27,supporting,"지지하는, 후원하는"
27,tear,찢다
27,unconditionally,무조건적으로
27,abundantly,"풍부하게, 많이"
27,additionally,게다가
27,ambitious,야심 있는
27,consultation,"상담, 협의"
27,impractical,"비현실적인, 비실용적인"
27,improper,"부당한, 부도덕한"
27,insecure,"불안한, 확신이 안가는"
27,justify,정당화하다
27,reduced,"축소한, 감소한"
27,reluctance,마지못해 함
27,reviewer,"논평가, 비평가"
27,take pride in,~을 자랑하다
27,threaten,"위협하다, ~할 우려가 있다"
27,venture,"모험, 무릅쓰고 ~가다"
27,branch office,"지점, 지사"
27,stellite office,"지점, 지사"
27,confusion,혼란
27,controversy,논란
27,cost analysis,비용 분석
27,faintly,희미하게
27,legacy,"유산, 유물"
27,meet the expenses,경비를 대다
27,on a regular basis,정기적으로
27,on one's own account,"혼자서, 자신의 이익을 위해서"
27,pioneer,"개척자, 선구자"
27,projected,예상된
27,reexamine,재검사하다
27,repetitive,반복적인
27,set up a business,사업을 시작하다
27,strength,"힘, 장점"
27,take precautions,조심하다
27,throw out,버리다
27,throw away,버리다
27,cost estimate,원가 견적
27,dispatch,발송하다
27,faithfully,"충실하게, 정확히"
27,impair,손상시키다
27,in the vincinity of,~의 부근에 
27,outlying,"외진, 변경의"
27,play a role in,~에 한몫하다
27,approximation,근사치
27,attainable,이룰 수 있는
27,courteousness,"예의 바름, 공손함"
27,devalued,평가 절하된
27,devidend,배당금
27,fictitious,"허구의, 지어낸"
27,overhaul,"점검, 정비, 철저히 조사하다"
27,spectulate,추측하다
27,unbeatable,더 이상 좋을 수 없는
27,unbiased,"선입견 없는, 편견 없는"
27,untimely,"때 이른, 시기상조의"
27,accredit,승인하다
27,deflate,"끌어내리다, 수축시키다"
27,deliberately,고의로
27,devastate,황폐시키다
27,disparately,본질적으로 다르게
27,evoke,일깨우다
27,manipulation,"조작, 시장 조작"
27,outweigh,~보다 크다
27,property line,토지 경계선
27,set aside,챙겨 두다
27,start up cost,착수 비용
27,well balanced,균형 잡힌
27,wipe off,~을 없애다
28,furnished,가구가 비치된
28,furniture,가구
28,furnishing,"가구, 비품"
28,unfurnished,가구가 비치되지 않은
28,residence,"거주지, 주택"
28,reside,거주하다
28,resident,거주자
28,residential,"거주의, 거주에 관한"
28,an official residence,공식적인 주거지
28,spacious,넓은
28,spaciously,넓게
28,roomy,"넓은, 널찍한"
28,drape,"장식하다, 커튼"
28,drape A with B,A를 B로 장식하다
28,unoccupied,"비어있는, 사람이 살지 않는"
28,vacant,사람이 살지 않는
28,renovation,"수리, 개조, 개조하다, 혁신"
28,community,"지역 사회, 공동체"
28,construction,"건설, 건축"
28,construct,건설하다
28,demolition,파괴
28,under construction,"건설 중인, 모호한, 애매한"
28,repair,수리하다
28,repairable,수리 가능한
28,repairman,수리공
28,currently available,현재 이용 가능한
28,currently closed,현재 폐쇄중인
28,regularly,정기적으로
28,arrange,"배열하다, 정돈하다"
28,strategic location,전략적인 위치
28,perfect location,완벽한 위치
28,convenient location,편리한 위치
28,restore,"복구하다, 회복시키다"
28,restoration,복구
28,restore A to B,A를 B의 상태로 복구시키다
28,numerous,많은
28,numerously,수없이 많이
28,numerically,숫자상으로
28,countless,무수한
28,abandon,"그만두다, 버리다"
28,densely,"빽빽이, 밀집하여"
28,dense,밀집한
28,density,"밀도, 조밀도"
28,prepare,"준비하다, 채비를 갖추다"
28,final,최종의
28,district,"지역, 지구"
28,renewal,재개발
28,a renewal of urban towns,도시의 재개발
28,compel,강요하다
28,compulsion,강제
28,obilgatory,의무적인
28,interfere,"방해하다, 해치다"
28,interference,"간섭, 방해"
28,totally,"완전히, 전적으로"
28,actually,"실제로, 사실은"
28,architect,건축가
28,architecture,건축물
28,install,"설치하다, 장치하다"
28,suppose,"생각하다, 추측하다"
28,permanent,영구적인
28,adjacent,인접한
28,adjacent to,~에 인접한
28,consist,"구성되다, 이루어지다"
28,utility,"공공시설, 공공요금"
28,utility company,공공기업
28,no utilities included,공과금 별도
28,armchair,안락의자
28,ceiling,천장
28,cleanup,"대청소, 청소하다"
28,decoration,"장식, 장식물"
28,fence,울타리
28,floor,바닥
28,frame,"틀, 액자"
28,garage,차고
28,heating system,난방 시스템 
28,lobby,로비
28,remodeling,주택 개조
28,rooftop,"지붕, 옥상"
28,rope,밧줄
